TSS_score	group	gene
0.773758214778564	CTRL	HDAC4
1.07798791194673	CTRL	HDAC4
1.36450463531398	CTRL	HDAC4
1.84780539298994	CTRL	HDAC4
1.69415413989402	CTRL	HDAC4
1.32258803142172	CTRL	HDAC4
1.32807244486312	CTRL	HDAC4
2.43767462149386	CTRL	HDAC4
1.03746931402382	CTRL	HDAC4
1.1293578007292	CTRL	HDAC4
0.2149461609986	CTRL	HDAC4
0.696077092161188	CTRL	HDAC4
0.997092756798854	CTRL	HDAC4
1.00588973894124	CTRL	HDAC4
2.40766803289659	CTRL	HDAC4
0.91956326604686	CTRL	HDAC4
1.10754747543237	CTRL	HDAC4
1.1228307479483	CTRL	HDAC4
2.91174712897961	CTRL	HDAC4
1.69557436591806	CTRL	HDAC4
0.373911232463153	CTRL	HDAC4
