TSS_coverage	group	gene
0.885312888643202	CTRL	PRKCE
1.14395275756127	CTRL	PRKCE
0.896862558750146	CTRL	PRKCE
0.944686734025527	CTRL	PRKCE
0.887395882894504	CTRL	PRKCE
1.10179237651656	CTRL	PRKCE
0.924376152915786	CTRL	PRKCE
0.926374362642532	CTRL	PRKCE
0.928726943905512	CTRL	PRKCE
0.913758040699812	CTRL	PRKCE
1.21161660834925	CTRL	PRKCE
1.03968741849975	CTRL	PRKCE
1.0181089818609	CTRL	PRKCE
0.823462849772738	CTRL	PRKCE
0.931928066015969	CTRL	PRKCE
0.884888546306373	CTRL	PRKCE
0.952017905195522	CTRL	PRKCE
0.983537113995126	CTRL	PRKCE
0.827113377411684	CTRL	PRKCE
0.916751167235671	CTRL	PRKCE
1.01997012223567	CTRL	PRKCE
