gini	group	gene
1.02749092949563	LPE	PRKCE
0.85468986371935	LPE	PRKCE
0.798240688990169	LPE	PRKCE
0.823799910212928	LPE	PRKCE
0.875647499967025	LPE	PRKCE
1.10971471969765	LPE	PRKCE
0.979644258586775	LPE	PRKCE
0.934462103076356	LPE	PRKCE
0.869960977486011	LPE	PRKCE
1.05044523937839	LPE	PRKCE
0.829397297493152	LPE	PRKCE
1.02613064722267	LPE	PRKCE
0.944841582741294	LPE	PRKCE
0.982739938174743	LPE	PRKCE
0.985986307153025	LPE	PRKCE
1.01045840607604	LPE	PRKCE
0.976536428601292	LPE	PRKCE
0.847157538908228	LPE	PRKCE
0.817210828319976	LPE	PRKCE
0.952071657233709	LPE	PRKCE
0.892364540572084	LPE	PRKCE
0.674814763267282	LPE	PRKCE
1.06539557735293	LPE	PRKCE
0.840453412618745	LPE	PRKCE
1.04787069973492	LPE	PRKCE
1.35464398878163	LPE	PRKCE
0.962997776777749	LPE	PRKCE
0.976149541687381	LPE	PRKCE
0.976887770273281	LPE	PRKCE
0.826678839554559	LPE	PRKCE
0.95339489465276	LPE	PRKCE
0.976586347926212	LPE	PRKCE
0.974456721220457	LPE	PRKCE
1.1929205826558	LPE	PRKCE
0.824884750128242	LPE	PRKCE
0.948078383712806	LPE	PRKCE
1.13484036467402	LPE	PRKCE
0.805594156826711	LPE	PRKCE
0.923794412619812	LPE	PRKCE
0.938166843645026	LPE	PRKCE
0.884423801244422	LPE	PRKCE
1.05045530190774	LPE	PRKCE
0.91875303472376	LPE	PRKCE
0.905740347604264	LPE	PRKCE
0.878403399206302	LPE	PRKCE
0.815220484199627	LPE	PRKCE
0.921395605983922	LPE	PRKCE
0.971280422431886	LPE	PRKCE
1.01443354235898	LPE	PRKCE
0.911853436012417	LPE	PRKCE
0.904308695917457	LPE	PRKCE
0.823775922516362	LPE	PRKCE
1.13447872441776	LPE	PRKCE
0.975343804450556	LPE	PRKCE
0.929477448304931	LPE	PRKCE
0.922524711441597	LPE	PRKCE
0.861777431793261	LPE	PRKCE
0.954456726103323	LPE	PRKCE
0.837576595406744	LPE	PRKCE
1.23935962117048	LPE	PRKCE
0.999091940140221	LPE	PRKCE
0.887041339585981	LPE	PRKCE
0.964537248035587	LPE	PRKCE
0.985983035468093	LPE	PRKCE
0.82315394764788	LPE	PRKCE
1.08010609476093	LPE	PRKCE
1.09793421964465	LPE	PRKCE
0.854517683595923	LPE	PRKCE
0.938735493322401	LPE	PRKCE
1.02855611966895	LPE	PRKCE
0.967977093527002	LPE	PRKCE
0.839616086667966	LPE	PRKCE
0.9030473998511	LPE	PRKCE
0.949083705461632	LPE	PRKCE
0.916001770860333	LPE	PRKCE
1.04812828036246	LPE	PRKCE
1.05241964815043	LPE	PRKCE
0.860682514814236	LPE	PRKCE
1.12138137284884	LPE	PRKCE
0.799373255207441	LPE	PRKCE
0.970547312644386	LPE	PRKCE
1.07073918866157	LPE	PRKCE
0.757080831694971	LPE	PRKCE
0.896492458494492	LPE	PRKCE
1.12441889039799	LPE	PRKCE
0.889974878835489	LPE	PRKCE
0.895314316281641	LPE	PRKCE
0.905091668614659	LPE	PRKCE
0.931291590510324	LPE	PRKCE
0.817215444684378	LPE	PRKCE
1.00945527364065	LPE	PRKCE
0.941675844183835	LPE	PRKCE
1.00946372610121	LPE	PRKCE
1.1132696114511	LPE	PRKCE
0.867844589441487	LPE	PRKCE
0.861582510041664	LPE	PRKCE
0.884102300690984	LPE	PRKCE
1.02556884931153	LPE	PRKCE
1.02320907812548	LPE	PRKCE
0.909453794253195	LPE	PRKCE
0.770423084878221	LPE	PRKCE
0.878627616229509	LPE	PRKCE
0.876277548515301	LPE	PRKCE
0.965699517611468	LPE	PRKCE
0.961748144105103	LPE	PRKCE
0.739759766048568	LPE	PRKCE
0.989446743321386	LPE	PRKCE
1.03447427052417	LPE	PRKCE
1.1412881397676	LPE	PRKCE
0.88869403228972	LPE	PRKCE
0.964720050011865	LPE	PRKCE
0.963940551157251	LPE	PRKCE
1.02258134996212	LPE	PRKCE
0.797803674922416	LPE	PRKCE
0.901927469872338	LPE	PRKCE
1.01903319974393	LPE	PRKCE
1.03145599209028	LPE	PRKCE
0.796732483276972	LPE	PRKCE
0.817145036539247	LPE	PRKCE
1.0128310832875	LPE	PRKCE
0.937186235389499	LPE	PRKCE
0.747913543788524	LPE	PRKCE
0.94166256465517	LPE	PRKCE
1.0185397045854	LPE	PRKCE
0.774934040523512	LPE	PRKCE
0.818108032499954	LPE	PRKCE
0.921922964821494	LPE	PRKCE
0.887597861137072	LPE	PRKCE
1.26237635848687	LPE	PRKCE
0.836510311250081	LPE	PRKCE
0.851005606365414	LPE	PRKCE
1.05774041750611	LPE	PRKCE
0.970434495163544	LPE	PRKCE
0.749316120500128	LPE	PRKCE
0.936389342165194	LPE	PRKCE
1.01496727465052	LPE	PRKCE
0.953831380106677	LPE	PRKCE
1.02638760010397	LPE	PRKCE
0.841452901661596	LPE	PRKCE
1.13046133962131	LPE	PRKCE
0.869411738839102	LPE	PRKCE
0.943651114377106	LPE	PRKCE
0.960764112515079	LPE	PRKCE
0.906731904758901	CTRL	PRKCE
0.949728027040087	CTRL	PRKCE
0.858212554603386	CTRL	PRKCE
0.934457535853227	CTRL	PRKCE
0.911378984445774	CTRL	PRKCE
0.971774509412006	CTRL	PRKCE
0.919468162572934	CTRL	PRKCE
0.878328429380794	CTRL	PRKCE
0.983074152064134	CTRL	PRKCE
0.922502194683072	CTRL	PRKCE
1.08420982283949	CTRL	PRKCE
1.18523089292425	CTRL	PRKCE
1.14625754740879	CTRL	PRKCE
0.908580553785882	CTRL	PRKCE
1.11020570595437	CTRL	PRKCE
1.01915269538061	CTRL	PRKCE
0.957877444349354	CTRL	PRKCE
1.05615955357718	CTRL	PRKCE
0.891908086026451	CTRL	PRKCE
0.782320420458165	CTRL	PRKCE
0.958771130704563	CTRL	PRKCE
1.06182628305162	CTRL	PRKCE
0.999455630522115	CTRL	PRKCE
0.923628966287859	CTRL	PRKCE
1.02655543778767	CTRL	PRKCE
1.05695007590784	CTRL	PRKCE
0.936762031068282	CTRL	PRKCE
0.966206885439541	CTRL	PRKCE
0.963785600373056	CTRL	PRKCE
0.887989275341271	CTRL	PRKCE
0.944319958826614	CTRL	PRKCE
1.11152150523802	CTRL	PRKCE
0.905928737980102	CTRL	PRKCE
0.973427040756778	CTRL	PRKCE
0.861287885519816	CTRL	PRKCE
1.03110009170283	CTRL	PRKCE
1.26174234102873	CTRL	PRKCE
1.17985482773613	CTRL	PRKCE
1.1053143603198	CTRL	PRKCE
1.10455662892511	CTRL	PRKCE
0.949669868343611	CTRL	PRKCE
1.07605868302502	CTRL	PRKCE
1.08062100199054	CTRL	PRKCE
0.906403047322974	CTRL	PRKCE
0.928984776906768	CTRL	PRKCE
1.01740514340429	CTRL	PRKCE
0.9448766950951	CTRL	PRKCE
0.676551458744894	CTRL	PRKCE
1.06708320685864	CTRL	PRKCE
1.05617698512525	CTRL	PRKCE
1.09261362825906	CTRL	PRKCE
1.04062018873048	CTRL	PRKCE
0.990318174388161	CTRL	PRKCE
0.927828858839733	CTRL	PRKCE
0.727345196745923	CTRL	PRKCE
1.11242401150477	CTRL	PRKCE
1.16691286500349	CTRL	PRKCE
1.03719545143957	CTRL	PRKCE
1.10636465585935	CTRL	PRKCE
0.978069669479989	CTRL	PRKCE
1.27420990499	CTRL	PRKCE
0.942804557123711	CTRL	PRKCE
1.1197026036572	CTRL	PRKCE
0.959206061376977	CTRL	PRKCE
1.05608944542628	CTRL	PRKCE
0.928834885493587	CTRL	PRKCE
1.11869004198789	CTRL	PRKCE
0.870654495630246	CTRL	PRKCE
1.11542768930226	CTRL	PRKCE
1.20595628496706	CTRL	PRKCE
1.08814845120673	CTRL	PRKCE
0.95489310662447	CTRL	PRKCE
0.944327733321185	CTRL	PRKCE
0.982624610995025	CTRL	PRKCE
0.977898924451012	CTRL	PRKCE
1.20434307521109	CTRL	PRKCE
0.89693768957394	CTRL	PRKCE
1.11916479407997	CTRL	PRKCE
0.922071282924529	CTRL	PRKCE
0.908423684654847	CTRL	PRKCE
1.04711234316158	CTRL	PRKCE
0.879325271740018	CTRL	PRKCE
1.03161923619322	CTRL	PRKCE
0.890129696606013	CTRL	PRKCE
1.1806566475932	CTRL	PRKCE
1.07344055508422	CTRL	PRKCE
0.898904472016778	CTRL	PRKCE
1.20172980256588	CTRL	PRKCE
1.0143139648036	CTRL	PRKCE
1.20787328916041	CTRL	PRKCE
1.00870570109947	CTRL	PRKCE
1.01877820393402	CTRL	PRKCE
0.878292690561605	CTRL	PRKCE
1.10197401790141	CTRL	PRKCE
0.858858438577261	CTRL	PRKCE
0.859277156652041	CTRL	PRKCE
0.99441955721464	CTRL	PRKCE
0.960689624010003	CTRL	PRKCE
0.983947977333156	CTRL	PRKCE
0.838213122787172	CTRL	PRKCE
0.893268061116581	CTRL	PRKCE
1.03060773452627	CTRL	PRKCE
1.10144528104974	CTRL	PRKCE
0.926977184965924	CTRL	PRKCE
0.835506741347437	CTRL	PRKCE
1.04622392542714	CTRL	PRKCE
0.834989563106462	CTRL	PRKCE
1.00189069311545	CTRL	PRKCE
1.01666316363825	CTRL	PRKCE
0.820894965854345	CTRL	PRKCE
1.11279089879656	CTRL	PRKCE
1.14101023183164	CTRL	PRKCE
0.957250864745908	CTRL	PRKCE
1.09832212607159	CTRL	PRKCE
1.02905988181708	CTRL	PRKCE
1.1779182466909	CTRL	PRKCE
1.11897928430654	CTRL	PRKCE
0.943336343076535	CTRL	PRKCE
1.01659114385246	CTRL	PRKCE
1.09264074085324	CTRL	PRKCE
0.887398615964136	CTRL	PRKCE
1.00779716040706	CTRL	PRKCE
1.00054436947788	CTRL	PRKCE
0.942956231399975	CTRL	PRKCE
0.763921161317063	CTRL	PRKCE
1.07386227058239	CTRL	PRKCE
0.862448197890081	CTRL	PRKCE
1.0327584593239	CTRL	PRKCE
1.04203675993809	CTRL	PRKCE
1.10674711469817	CTRL	PRKCE
0.812794357714922	CTRL	PRKCE
1.2177198799128	CTRL	PRKCE
0.710630586463345	CTRL	PRKCE
1.0111360353471	CTRL	PRKCE
0.928115424432275	CTRL	PRKCE
0.974231410071392	CTRL	PRKCE
1.06143287182648	CTRL	PRKCE
1.04651713549965	CTRL	PRKCE
1.07958076688086	CTRL	PRKCE
1.18405924134814	CTRL	PRKCE
0.861444130010474	CTRL	PRKCE
1.20085019959128	CTRL	PRKCE
0.977299334512831	CTRL	PRKCE
0.924009651166974	CTRL	PRKCE
1.07618972825938	CTRL	PRKCE
1.08218456282263	CTRL	PRKCE
0.816410128177347	CTRL	PRKCE
1.11326587626874	CTRL	PRKCE
1.15319084787637	CTRL	PRKCE
0.766408509247889	CTRL	PRKCE
0.87222206647733	CTRL	PRKCE
0.807596578175077	CTRL	PRKCE
1.03132064586618	CTRL	PRKCE
0.938611006054582	CTRL	PRKCE
0.672098694232812	CTRL	PRKCE
1.0712477472194	CTRL	PRKCE
1.18627435268836	CTRL	PRKCE
0.782334853419694	CTRL	PRKCE
0.923241483872419	CTRL	PRKCE
0.91818996384963	CTRL	PRKCE
1.09258394741701	CTRL	PRKCE
0.871198427539954	CTRL	PRKCE
1.01897499408163	CTRL	PRKCE
0.855629974501815	CTRL	PRKCE
1.14484514580691	CTRL	PRKCE
1.02954911167517	CTRL	PRKCE
0.967044731657601	CTRL	PRKCE
1.09342387725175	CTRL	PRKCE
1.0396789226599	CTRL	PRKCE
0.955913705488649	CTRL	PRKCE
0.948808920281105	CTRL	PRKCE
1.01752995146395	CTRL	PRKCE
1.00905098929441	CTRL	PRKCE
0.886804999945247	CTRL	PRKCE
1.24277082495601	CTRL	PRKCE
0.992870764240456	CTRL	PRKCE
0.991014571075783	CTRL	PRKCE
1.02286518038582	CTRL	PRKCE
0.865518312322974	CTRL	PRKCE
0.899885324146196	CTRL	PRKCE
1.01817538980052	CTRL	PRKCE
0.91187350513981	CTRL	PRKCE
1.04316664251774	CTRL	PRKCE
0.881480904100657	CTRL	PRKCE
0.877189488473314	CTRL	PRKCE
0.892499944174693	CTRL	PRKCE
0.998838835936976	CTRL	PRKCE
1.01309460514597	CTRL	PRKCE
1.12281126480948	CTRL	PRKCE
0.947538690910744	CTRL	PRKCE
0.907212685361026	CTRL	PRKCE
1.0472516706686	CTRL	PRKCE
1.00116116406302	CTRL	PRKCE
0.886589492418477	CTRL	PRKCE
0.949966250518028	CTRL	PRKCE
1.11810207356746	CTRL	PRKCE
0.945733235866887	CTRL	PRKCE
0.92356409438211	CTRL	PRKCE
1.11203751372313	CTRL	PRKCE
0.870253340212914	CTRL	PRKCE
0.945758030994561	CTRL	PRKCE
1.31833365886001	CTRL	PRKCE
1.09354264963689	CTRL	PRKCE
1.05076699206588	CTRL	PRKCE
1.03371850470577	CTRL	PRKCE
1.06892668955889	CTRL	PRKCE
0.846518764879066	CTRL	PRKCE
1.04728759630164	CTRL	PRKCE
1.05313016432428	CTRL	PRKCE
0.903950931346061	CTRL	PRKCE
1.13595223952822	CTRL	PRKCE
1.12277066876881	CTRL	PRKCE
1.2202431658867	CTRL	PRKCE
1.04509251487233	CTRL	PRKCE
0.885606764480864	CTRL	PRKCE
1.12937970749468	CTRL	PRKCE
1.07876189511413	CTRL	PRKCE
0.841164584281079	CTRL	PRKCE
1.02542930628632	CTRL	PRKCE
1.13826125751891	CTRL	PRKCE
1.00995790027856	CTRL	PRKCE
0.814336482686037	CTRL	PRKCE
0.991839659895855	CTRL	PRKCE
1.02375546051026	CTRL	PRKCE
1.17399725294514	CTRL	PRKCE
1.07167348358034	CTRL	PRKCE
0.904289857273324	CTRL	PRKCE
0.974211708580786	CTRL	PRKCE
0.839177776191619	CTRL	PRKCE
0.934381062916561	CTRL	PRKCE
