TSS_coverage	group	gene
1.16467702455931	EPE	PLEKHH1
0.927966145432734	EPE	PLEKHH1
1.0215658352157	EPE	PLEKHH1
0.917398031747568	CTRL	PLEKHH1
1.07607330381344	CTRL	PLEKHH1
1.1405507097621	CTRL	PLEKHH1
1.14458102117425	CTRL	PLEKHH1
1.05288953555975	CTRL	PLEKHH1
1.02309084731424	CTRL	PLEKHH1
0.976375349789644	CTRL	PLEKHH1
1.0597500500102	CTRL	PLEKHH1
1.12300493620585	CTRL	PLEKHH1
1.22413666532149	CTRL	PLEKHH1
1.08148419498306	CTRL	PLEKHH1
0.98931042115511	CTRL	PLEKHH1
0.894828375849893	CTRL	PLEKHH1
0.801474386958527	CTRL	PLEKHH1
0.88365016819638	CTRL	PLEKHH1
1.09643914820958	CTRL	PLEKHH1
1.05139518762679	CTRL	PLEKHH1
1.21091843772376	CTRL	PLEKHH1
1.08356475269408	CTRL	PLEKHH1
1.00294136543985	CTRL	PLEKHH1
0.989982198096895	CTRL	PLEKHH1
1.0053103220281	CTRL	PLEKHH1
0.931860123260716	CTRL	PLEKHH1
1.11851290804699	CTRL	PLEKHH1
0.839392320695862	CTRL	PLEKHH1
0.863296990039482	CTRL	PLEKHH1
1.04397627525302	CTRL	PLEKHH1
0.888064988562093	CTRL	PLEKHH1
0.894686185452454	CTRL	PLEKHH1
0.926294906065722	CTRL	PLEKHH1
1.09719225760626	CTRL	PLEKHH1
0.938754486037364	CTRL	PLEKHH1
1.08907494381387	CTRL	PLEKHH1
0.90244361033683	CTRL	PLEKHH1
0.973815578357435	CTRL	PLEKHH1
1.12590990044242	CTRL	PLEKHH1
0.891964220728526	CTRL	PLEKHH1
0.722292303881052	CTRL	PLEKHH1
0.951203797801464	CTRL	PLEKHH1
1.11487298462538	CTRL	PLEKHH1
0.96177290999015	CTRL	PLEKHH1
1.03045782942215	CTRL	PLEKHH1
0.912598595178662	CTRL	PLEKHH1
0.794094820530299	CTRL	PLEKHH1
0.953878908981861	CTRL	PLEKHH1
0.901561852467324	CTRL	PLEKHH1
0.914782240157611	CTRL	PLEKHH1
0.886534964971237	CTRL	PLEKHH1
0.952890713639879	CTRL	PLEKHH1
0.866017907172821	CTRL	PLEKHH1
1.03095280704239	CTRL	PLEKHH1
1.02047057142505	CTRL	PLEKHH1
0.950138907611567	CTRL	PLEKHH1
1.04898251188605	CTRL	PLEKHH1
0.825236315264892	CTRL	PLEKHH1
1.17291959900273	CTRL	PLEKHH1
0.943448111933048	CTRL	PLEKHH1
1.0062835952988	CTRL	PLEKHH1
0.962477372336235	CTRL	PLEKHH1
1.08508117688397	CTRL	PLEKHH1
0.994705543728515	CTRL	PLEKHH1
1.06048345346055	CTRL	PLEKHH1
0.916246829093619	CTRL	PLEKHH1
0.946522358794785	CTRL	PLEKHH1
0.87546192908412	CTRL	PLEKHH1
1.1035538927028	CTRL	PLEKHH1
1.00011244340585	CTRL	PLEKHH1
0.933904580884036	CTRL	PLEKHH1
1.09705416730426	CTRL	PLEKHH1
1.01286144569034	CTRL	PLEKHH1
0.827573954571471	CTRL	PLEKHH1
1.06857146604616	CTRL	PLEKHH1
1.00163681504869	CTRL	PLEKHH1
1.05370446950521	CTRL	PLEKHH1
0.993070086947063	CTRL	PLEKHH1
0.989290636673382	CTRL	PLEKHH1
1.04166992417494	CTRL	PLEKHH1
0.91224188715048	CTRL	PLEKHH1
0.979754875750315	CTRL	PLEKHH1
1.08093182581305	CTRL	PLEKHH1
0.998328296137498	CTRL	PLEKHH1
1.08443720477567	CTRL	PLEKHH1
1.02700388941188	CTRL	PLEKHH1
1.07003388595428	CTRL	PLEKHH1
1.22468018062701	CTRL	PLEKHH1
1.06075278828954	CTRL	PLEKHH1
1.14031392518741	CTRL	PLEKHH1
1.16285329137693	CTRL	PLEKHH1
1.09873967385778	CTRL	PLEKHH1
0.989289759602942	CTRL	PLEKHH1
1.0629899392546	CTRL	PLEKHH1
0.963299428056696	CTRL	PLEKHH1
1.21341762152873	CTRL	PLEKHH1
0.994043950245046	CTRL	PLEKHH1
1.00252587954377	CTRL	PLEKHH1
1.07963902063221	CTRL	PLEKHH1
1.01541201326448	CTRL	PLEKHH1
0.962914386504581	CTRL	PLEKHH1
0.911355907934566	CTRL	PLEKHH1
0.875836129991703	CTRL	PLEKHH1
1.1344788870396	CTRL	PLEKHH1
0.952476443694751	CTRL	PLEKHH1
1.02167345094691	CTRL	PLEKHH1
0.89981440727967	CTRL	PLEKHH1
0.908230664684686	CTRL	PLEKHH1
0.974986674588595	CTRL	PLEKHH1
0.977835339736531	CTRL	PLEKHH1
0.981425736386599	CTRL	PLEKHH1
0.928991926366637	CTRL	PLEKHH1
1.03506733842267	CTRL	PLEKHH1
1.10225231313797	CTRL	PLEKHH1
0.995475525149652	CTRL	PLEKHH1
1.00766220435422	CTRL	PLEKHH1
1.16181882219456	CTRL	PLEKHH1
1.05562175658841	CTRL	PLEKHH1
0.88547383401816	CTRL	PLEKHH1
1.22036992344732	CTRL	PLEKHH1
0.874796611402288	CTRL	PLEKHH1
1.3395382239638	CTRL	PLEKHH1
1.04287277289608	CTRL	PLEKHH1
0.999887556594149	CTRL	PLEKHH1
0.866423132477838	CTRL	PLEKHH1
0.944838961631299	CTRL	PLEKHH1
1.00459298548717	CTRL	PLEKHH1
0.966697033028067	CTRL	PLEKHH1
0.985882691527858	CTRL	PLEKHH1
1.08839508228408	CTRL	PLEKHH1
0.896689067720614	CTRL	PLEKHH1
1.06097823934481	CTRL	PLEKHH1
0.996118145320115	CTRL	PLEKHH1
0.945117442562583	CTRL	PLEKHH1
1.06663628391679	CTRL	PLEKHH1
1.15803864248124	CTRL	PLEKHH1
1.0287913351687	CTRL	PLEKHH1
1.24065159513559	CTRL	PLEKHH1
1.01488699215607	CTRL	PLEKHH1
1.00475520004296	CTRL	PLEKHH1
1.04636802917323	CTRL	PLEKHH1
0.906347680556205	CTRL	PLEKHH1
0.947911141898306	CTRL	PLEKHH1
1.09977299544639	CTRL	PLEKHH1
0.841328057438829	CTRL	PLEKHH1
0.781414355017484	CTRL	PLEKHH1
0.925146529774596	CTRL	PLEKHH1
1.09802950172453	CTRL	PLEKHH1
0.96974986334182	CTRL	PLEKHH1
0.842768448362687	CTRL	PLEKHH1
0.869143744921657	CTRL	PLEKHH1
0.97271706284991	CTRL	PLEKHH1
0.956860493342011	CTRL	PLEKHH1
0.962677851558609	CTRL	PLEKHH1
0.957365062651711	CTRL	PLEKHH1
0.839705750538326	CTRL	PLEKHH1
0.941154809341197	CTRL	PLEKHH1
1.0105600804449	CTRL	PLEKHH1
0.897297274204489	CTRL	PLEKHH1
1.04102395891771	CTRL	PLEKHH1
1.11787499508306	CTRL	PLEKHH1
0.878852554617895	CTRL	PLEKHH1
1.04120913548655	CTRL	PLEKHH1
1.11983463612627	CTRL	PLEKHH1
1.17538343452769	CTRL	PLEKHH1
1.20716500732632	CTRL	PLEKHH1
1.09322572840684	CTRL	PLEKHH1
1.0232042342504	CTRL	PLEKHH1
1.05477946711828	CTRL	PLEKHH1
0.927041042604154	CTRL	PLEKHH1
0.904910220710031	CTRL	PLEKHH1
0.925275402221709	CTRL	PLEKHH1
1.01461129480662	CTRL	PLEKHH1
0.965769300768085	CTRL	PLEKHH1
0.893270766932371	CTRL	PLEKHH1
1.10575332928764	CTRL	PLEKHH1
1.13092527852402	CTRL	PLEKHH1
0.979822174359748	CTRL	PLEKHH1
1.12191824285488	CTRL	PLEKHH1
0.971079745980177	CTRL	PLEKHH1
0.956122593493235	CTRL	PLEKHH1
1.04507936573137	CTRL	PLEKHH1
0.994107183724911	CTRL	PLEKHH1
0.960621981780249	CTRL	PLEKHH1
0.857019232027058	CTRL	PLEKHH1
0.998902922208693	CTRL	PLEKHH1
1.01583803422973	CTRL	PLEKHH1
1.18937261824716	CTRL	PLEKHH1
0.954112373676818	CTRL	PLEKHH1
0.943633367151521	CTRL	PLEKHH1
0.937113276490512	CTRL	PLEKHH1
0.870016631071115	CTRL	PLEKHH1
0.903177774077015	CTRL	PLEKHH1
1.00109707779131	CTRL	PLEKHH1
0.861027410248784	CTRL	PLEKHH1
1.05049416925046	CTRL	PLEKHH1
0.849818189033898	CTRL	PLEKHH1
1.15076691607431	CTRL	PLEKHH1
0.90094989716419	CTRL	PLEKHH1
1.05161940744987	CTRL	PLEKHH1
1.0028730101996	CTRL	PLEKHH1
0.911052200203411	CTRL	PLEKHH1
1.0348382382318	CTRL	PLEKHH1
1.06083319100155	CTRL	PLEKHH1
0.942179231329022	CTRL	PLEKHH1
0.998730493170176	CTRL	PLEKHH1
0.918101598998361	CTRL	PLEKHH1
1.41315767727042	CTRL	PLEKHH1
0.809889241730524	CTRL	PLEKHH1
0.98452783266033	CTRL	PLEKHH1
1.04525545442679	CTRL	PLEKHH1
1.02407756646897	CTRL	PLEKHH1
0.760903395615061	CTRL	PLEKHH1
1.11122264162905	CTRL	PLEKHH1
0.919030283536502	CTRL	PLEKHH1
1.09814942016785	CTRL	PLEKHH1
1.11375265281058	CTRL	PLEKHH1
0.940839742234797	CTRL	PLEKHH1
1.08347543111934	CTRL	PLEKHH1
0.981090503676522	CTRL	PLEKHH1
1.03095533977969	CTRL	PLEKHH1
1.16104237895674	CTRL	PLEKHH1
1.1181939147242	CTRL	PLEKHH1
1.07771907921101	CTRL	PLEKHH1
1.08507603421349	CTRL	PLEKHH1
1.13328876337222	CTRL	PLEKHH1
1.01639170516443	CTRL	PLEKHH1
1.17309292827679	CTRL	PLEKHH1
1.03509179903197	CTRL	PLEKHH1
1.05513682316946	CTRL	PLEKHH1
0.99261405163135	CTRL	PLEKHH1
1.16254492984874	CTRL	PLEKHH1
0.917842905833897	CTRL	PLEKHH1
