TSS_coverage	group	gene
1.21021820599858	CTRL	ZFHX3
1.09032761881889	CTRL	ZFHX3
1.11758494875007	CTRL	ZFHX3
0.882929067268419	CTRL	ZFHX3
1.18406142321688	CTRL	ZFHX3
0.918961858536038	CTRL	ZFHX3
0.942980173991745	CTRL	ZFHX3
0.94367195178124	CTRL	ZFHX3
0.892646788854421	CTRL	ZFHX3
1.05624771297366	CTRL	ZFHX3
0.921209124198181	CTRL	ZFHX3
1.02209538898674	CTRL	ZFHX3
1.12797286446211	CTRL	ZFHX3
0.803155075690124	CTRL	ZFHX3
0.985562553299489	CTRL	ZFHX3
1.03852333107032	CTRL	ZFHX3
1.08900296889506	CTRL	ZFHX3
1.04590652255126	CTRL	ZFHX3
0.985580516471015	CTRL	ZFHX3
1.13424916900472	CTRL	ZFHX3
1.09354271768821	CTRL	ZFHX3
0.973003511419202	CTRL	ZFHX3
1.12144464398802	CTRL	ZFHX3
0.930620788015288	CTRL	ZFHX3
0.942125904519302	CTRL	ZFHX3
1.18140092616359	CTRL	ZFHX3
1.03641554451397	CTRL	ZFHX3
1.16880215981642	CTRL	ZFHX3
0.970158383458982	CTRL	ZFHX3
1.14900280997955	CTRL	ZFHX3
0.987407622560686	CTRL	ZFHX3
1.25375754130978	CTRL	ZFHX3
1.23262446066269	CTRL	ZFHX3
0.981275553712211	CTRL	ZFHX3
1.02843967594434	CTRL	ZFHX3
0.946257847310368	CTRL	ZFHX3
1.0606908914918	CTRL	ZFHX3
1.0090959628648	CTRL	ZFHX3
1.08490313041164	CTRL	ZFHX3
0.975471353042894	CTRL	ZFHX3
1.14717344052647	CTRL	ZFHX3
0.961434613469167	CTRL	ZFHX3
0.862180745115838	CTRL	ZFHX3
1.02094477111606	CTRL	ZFHX3
0.983567208598379	CTRL	ZFHX3
0.968301060086652	CTRL	ZFHX3
1.00002128347988	CTRL	ZFHX3
0.887729018158896	CTRL	ZFHX3
1.08279258937928	CTRL	ZFHX3
0.931587936179802	CTRL	ZFHX3
0.993149261768387	CTRL	ZFHX3
0.95548840894367	CTRL	ZFHX3
1.21116358484846	CTRL	ZFHX3
1.10294300673171	CTRL	ZFHX3
1.18336632124311	CTRL	ZFHX3
1.0913565825562	CTRL	ZFHX3
0.948662571104396	CTRL	ZFHX3
0.889890300793161	CTRL	ZFHX3
0.959827632676062	CTRL	ZFHX3
0.974534965732248	CTRL	ZFHX3
1.11060005666523	CTRL	ZFHX3
0.973592695296368	CTRL	ZFHX3
1.09179845088864	CTRL	ZFHX3
0.901920635912922	CTRL	ZFHX3
1.09247729967274	CTRL	ZFHX3
0.925453699243949	CTRL	ZFHX3
0.888074759627678	CTRL	ZFHX3
1.02408071337845	CTRL	ZFHX3
0.968734868534229	CTRL	ZFHX3
1.08832975726298	CTRL	ZFHX3
0.983395382900863	CTRL	ZFHX3
1.02223759516748	CTRL	ZFHX3
0.990773340243441	CTRL	ZFHX3
1.0162885118644	CTRL	ZFHX3
0.972858506054757	CTRL	ZFHX3
0.846352921534463	CTRL	ZFHX3
1.15562480369361	CTRL	ZFHX3
0.845660631447939	CTRL	ZFHX3
0.999978716520117	CTRL	ZFHX3
