TSS_coverage	group	gene
1.07440573928923	CTRL	CCDC33
1.04760224836054	CTRL	CCDC33
1.00881111019928	CTRL	CCDC33
0.92553210374071	CTRL	CCDC33
1.03908167882774	CTRL	CCDC33
1.02556517877849	CTRL	CCDC33
0.910942195100217	CTRL	CCDC33
1.10993876542209	CTRL	CCDC33
0.96318607879722	CTRL	CCDC33
1.07755455475099	CTRL	CCDC33
1.02001439534834	CTRL	CCDC33
0.91920579149637	CTRL	CCDC33
0.960157412608436	CTRL	CCDC33
0.956868408423357	CTRL	CCDC33
0.956641889197078	CTRL	CCDC33
1.01489375771625	CTRL	CCDC33
1.11323140692879	CTRL	CCDC33
0.949385731220114	CTRL	CCDC33
1.01214109177067	CTRL	CCDC33
0.845537029620613	CTRL	CCDC33
0.924674744209932	CTRL	CCDC33
1.08348780925886	CTRL	CCDC33
0.9685400610587	CTRL	CCDC33
1.00178656851719	CTRL	CCDC33
1.10673099820665	CTRL	CCDC33
1.06201813850498	CTRL	CCDC33
0.939574597442731	CTRL	CCDC33
0.944701101889833	CTRL	CCDC33
1.02903997114789	CTRL	CCDC33
1.03183039743761	CTRL	CCDC33
1.05515289730724	CTRL	CCDC33
0.977967026468354	CTRL	CCDC33
1.01907755549785	CTRL	CCDC33
1.1757190978726	CTRL	CCDC33
1.01986469595827	CTRL	CCDC33
1.01321505744642	CTRL	CCDC33
1.07902377790988	CTRL	CCDC33
0.956041827271	CTRL	CCDC33
0.956402195951652	CTRL	CCDC33
1.00967807340117	CTRL	CCDC33
0.889205658580816	CTRL	CCDC33
0.980621857394785	CTRL	CCDC33
0.921085736000688	CTRL	CCDC33
0.868787547387062	CTRL	CCDC33
1.09422878334436	CTRL	CCDC33
1.22688240858333	CTRL	CCDC33
1.06297457282245	CTRL	CCDC33
0.996904966380026	CTRL	CCDC33
1.00636853706453	CTRL	CCDC33
1.14999161885851	CTRL	CCDC33
0.980193741988482	CTRL	CCDC33
1.08674681150237	CTRL	CCDC33
0.917209430642895	CTRL	CCDC33
1.01175834235017	CTRL	CCDC33
1.06804911469079	CTRL	CCDC33
0.968998171116525	CTRL	CCDC33
1.21348299518335	CTRL	CCDC33
1.01964850665996	CTRL	CCDC33
1.13107041010434	CTRL	CCDC33
0.917725248522075	CTRL	CCDC33
0.824596641847263	CTRL	CCDC33
0.899672000023996	CTRL	CCDC33
1.079348790213	CTRL	CCDC33
0.966620007164721	CTRL	CCDC33
0.890361122083795	CTRL	CCDC33
1.06048470273642	CTRL	CCDC33
0.923218632082278	CTRL	CCDC33
0.986863810240166	CTRL	CCDC33
1.01640336250774	CTRL	CCDC33
1.09593883246809	CTRL	CCDC33
0.847954970123056	CTRL	CCDC33
1.02401104677198	CTRL	CCDC33
0.930163156064875	CTRL	CCDC33
0.894818174921844	CTRL	CCDC33
0.963461131103189	CTRL	CCDC33
0.902387123335963	CTRL	CCDC33
0.858492189104582	CTRL	CCDC33
0.899315862667198	CTRL	CCDC33
1.11957686493172	CTRL	CCDC33
0.916692633100891	CTRL	CCDC33
0.942533850999955	CTRL	CCDC33
1.18872323517232	CTRL	CCDC33
1.00507540226357	CTRL	CCDC33
1.24852720219539	CTRL	CCDC33
0.939757091663219	CTRL	CCDC33
0.938920636516845	CTRL	CCDC33
0.980788135788802	CTRL	CCDC33
1.10064891831479	CTRL	CCDC33
1.02295754230128	CTRL	CCDC33
0.963345908725499	CTRL	CCDC33
1.21437459180523	CTRL	CCDC33
1.13294828599536	CTRL	CCDC33
1.01110861433935	CTRL	CCDC33
0.857322097409745	CTRL	CCDC33
0.915324856112811	CTRL	CCDC33
